GAME_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_WIN
0022400387,2024-12-21,PHX,DET,False
0022400384,2024-12-21,NOP,NYK,False
0022400380,2024-12-21,CLE,PHI,True
0022400383,2024-12-21,MIN,GSW,False
0022400378,2024-12-21,ATL,MEM,False
0022400385,2024-12-21,DAL,LAC,True
0022400374,2024-12-20,CLE,MIL,True
0022400375,2024-12-20,MIA,OKC,False
0022400373,2024-12-20,PHI,CHA,True
0022400362,2024-12-19,WAS,CHA,True
0022400371,2024-12-19,POR,DEN,True
0022400366,2024-12-19,MEM,GSW,True
0022400360,2024-12-19,DET,UTA,False
0022400367,2024-12-19,MIN,NYK,False
0022400370,2024-12-19,SAS,ATL,True
0022400369,2024-12-19,PHX,IND,False
0022400364,2024-12-19,TOR,BKN,False
0022400368,2024-12-19,DAL,LAC,False
0022400365,2024-12-19,HOU,NOP,True
0022400361,2024-12-19,ORL,OKC,False
0022400372,2024-12-19,SAC,LAL,False
0022400363,2024-12-19,BOS,CHI,False
0022401221,2024-12-16,DET,MIA,True
0022401224,2024-12-16,BKN,CLE,False
0022401226,2024-12-16,LAC,UTA,True
0022401225,2024-12-16,SAC,DEN,False
0022401222,2024-12-16,CHA,PHI,False
0022401223,2024-12-16,TOR,CHI,False
0022401227,2024-12-15,ORL,NYK,False
0022401219,2024-12-15,PHX,POR,True
0022401216,2024-12-15,IND,NOP,True
0022401218,2024-12-15,SAS,MIN,False
0022401220,2024-12-15,LAL,MEM,True
0022401228,2024-12-15,GSW,DAL,False
0022401217,2024-12-15,WAS,BOS,False
0022401230,2024-12-14,OKC,HOU,False
0022401229,2024-12-14,MIL,ATL,False
0022401212,2024-12-13,CHI,CHA,True
0022401215,2024-12-13,POR,SAS,False
0022401209,2024-12-13,PHI,IND,False
0022401213,2024-12-13,DEN,LAC,True
0022401208,2024-12-13,CLE,WAS,True
0022401211,2024-12-13,MEM,BKN,True
0022401210,2024-12-13,MIN,LAL,True
0022401214,2024-12-13,UTA,PHX,False
0022401206,2024-12-12,MIA,TOR,True
0022401205,2024-12-12,BOS,DET,True
0022401207,2024-12-12,NOP,SAC,False
0022401204,2024-12-11,HOU,GSW,True
0022401202,2024-12-11,NYK,ATL,False
0022401201,2024-12-10,MIL,ORL,True
0022401203,2024-12-10,OKC,DAL,True
0022400359,2024-12-09,TOR,NYK,False
0022400350,2024-12-08,ATL,DEN,False
0022400355,2024-12-08,GSW,MIN,True
0022400347,2024-12-08,CHI,PHI,False
0022400354,2024-12-08,SAS,NOP,True
0022400351,2024-12-08,MIA,CLE,True
0022400349,2024-12-08,IND,CHA,False
0022400348,2024-12-08,BKN,MIL,False
0022400353,2024-12-08,WAS,MEM,False
0022400358,2024-12-08,LAL,POR,True
0022400352,2024-12-08,ORL,PHX,True
0022400356,2024-12-08,LAC,HOU,False
0022400357,2024-12-08,SAC,UTA,True
0022400340,2024-12-07,CHA,CLE,False
0022400343,2024-12-07,NYK,DET,False
0022400342,2024-12-07,NOP,OKC,False
0022400345,2024-12-07,BOS,MEM,False
0022400344,2024-12-07,TOR,DAL,False
0022400341,2024-12-07,WAS,DEN,True
0022400346,2024-12-07,MIA,PHX,True
0022400335,2024-12-06,BOS,MIL,True
0022400333,2024-12-06,PHI,ORL,True
0022400334,2024-12-06,ATL,LAL,True
0022400336,2024-12-06,CHI,IND,False
0022400339,2024-12-06,POR,UTA,False
0022400337,2024-12-06,SAS,SAC,False
0022400338,2024-12-06,GSW,MIN,False
0022400332,2024-12-05,GSW,HOU,True
0022400325,2024-12-05,CLE,DEN,True
0022400326,2024-12-05,WAS,DAL,False
0022400331,2024-12-05,SAS,CHI,False
0022400329,2024-12-05,MEM,SAC,True
0022400327,2024-12-05,NYK,CHA,True
0022400330,2024-12-05,NOP,PHX,True
0022400328,2024-12-05,TOR,OKC,False
0022400324,2024-12-04,LAC,MIN,False
0022400321,2024-12-04,MIA,LAL,True
0022400319,2024-12-04,BOS,DET,True
0022400323,2024-12-04,MIL,ATL,False
0022400322,2024-12-04,PHI,ORL,False
0022400320,2024-12-04,BKN,IND,True
0022400059,2024-12-03,SAC,HOU,True
0022400056,2024-12-03,DAL,MEM,True
0022400058,2024-12-03,DEN,GSW,True
0022400053,2024-12-03,NYK,ORL,True
0022400050,2024-12-03,CHA,PHI,False
0022400052,2024-12-03,DET,MIL,False
0022400054,2024-12-03,TOR,IND,True
0022400051,2024-12-03,CLE,WAS,True
0022400055,2024-12-03,OKC,UTA,True
0022400060,2024-12-03,LAC,POR,True
0022400057,2024-12-03,PHX,SAS,True
0022400316,2024-12-02,BOS,MIA,True
0022400315,2024-12-02,ATL,NOP,True
0022400317,2024-12-02,CHI,BKN,True
0022400318,2024-12-02,MIN,LAL,True
0022400309,2024-12-01,TOR,MIA,True
0022400312,2024-12-01,POR,DAL,False
0022400311,2024-12-01,UTA,LAL,False
0022400313,2024-12-01,SAC,SAS,False
0022400310,2024-12-01,HOU,OKC,True
0022400306,2024-12-01,MEM,IND,True
0022400305,2024-12-01,BKN,ORL,False
0022400308,2024-12-01,NYK,NOP,True
0022400307,2024-12-01,CLE,BOS,True
0022400314,2024-12-01,LAC,DEN,True
0022400304,2024-11-30,UTA,DAL,False
0022400303,2024-11-30,PHX,GSW,True
0022400300,2024-11-30,CHA,ATL,False
0022400302,2024-11-30,MIL,WAS,True
0022400301,2024-11-30,DET,PHI,False
0022400044,2024-11-29,MIN,LAC,True
0022400049,2024-11-29,POR,SAC,True
0022400041,2024-11-29,ATL,CLE,True
0022400043,2024-11-29,BKN,ORL,False
0022400046,2024-11-29,MIA,TOR,True
0022400048,2024-11-29,LAL,OKC,False
0022400042,2024-11-29,MEM,NOP,True
0022400045,2024-11-29,IND,DET,False
0022400047,2024-11-29,CHI,BOS,False
0022400040,2024-11-29,CHA,NYK,False
0022400295,2024-11-27,NOP,TOR,False
0022400294,2024-11-27,MIN,SAC,False
0022400288,2024-11-27,IND,POR,True
0022400286,2024-11-27,CHA,MIA,False
0022400289,2024-11-27,ORL,CHI,True
0022400290,2024-11-27,PHI,HOU,False
0022400292,2024-11-27,DAL,NYK,True
0022400287,2024-11-27,CLE,ATL,False
0022400299,2024-11-27,GSW,OKC,False
0022400298,2024-11-27,UTA,DEN,False
0022400297,2024-11-27,PHX,BKN,False
0022400293,2024-11-27,MEM,DET,True
0022400291,2024-11-27,WAS,LAC,False
0022400296,2024-11-27,SAS,LAL,False
0022400037,2024-11-26,MIN,HOU,False
0022400038,2024-11-26,UTA,SAS,False
0022400039,2024-11-26,PHX,LAL,True
0022400036,2024-11-26,MIA,MIL,False
0022400035,2024-11-26,WAS,CHI,False
0022400280,2024-11-25,ATL,DAL,False
0022400285,2024-11-25,SAC,OKC,False
0022400284,2024-11-25,GSW,BKN,False
0022400283,2024-11-25,DEN,NYK,False
0022400282,2024-11-25,MEM,POR,True
0022400278,2024-11-25,DET,TOR,True
0022400277,2024-11-25,CHA,ORL,False
0022400281,2024-11-25,BOS,LAC,True
0022400279,2024-11-25,IND,NOP,True
0022400275,2024-11-24,CLE,TOR,True
0022400273,2024-11-24,MIA,DAL,True
0022400272,2024-11-24,IND,WAS,True
0022400274,2024-11-24,PHI,LAC,False
0022400271,2024-11-24,BOS,MIN,True
0022400276,2024-11-24,SAC,BKN,False
0022400269,2024-11-23,SAS,GSW,True
0022400266,2024-11-23,CHI,MEM,False
0022400264,2024-11-23,UTA,NYK,True
0022400265,2024-11-23,ORL,DET,True
0022400270,2024-11-23,LAL,DEN,False
0022400267,2024-11-23,HOU,POR,False
0022400268,2024-11-23,MIL,CHA,True
0022400032,2024-11-22,NOP,GSW,False
0022400028,2024-11-22,WAS,BOS,False
0022400034,2024-11-22,LAC,SAC,True
0022400033,2024-11-22,DEN,DAL,False
0022400027,2024-11-22,PHI,BKN,True
0022400031,2024-11-22,HOU,POR,True
0022400030,2024-11-22,CHI,ATL,True
0022400029,2024-11-22,MIL,IND,True
0022400262,2024-11-21,SAS,UTA,True
0022400261,2024-11-21,TOR,MIN,True
0022400260,2024-11-21,CHA,DET,True
0022400263,2024-11-21,LAL,ORL,False
0022400256,2024-11-20,OKC,POR,True
0022400257,2024-11-20,PHX,NYK,False
0022400255,2024-11-20,MEM,PHI,True
0022400252,2024-11-20,CLE,NOP,True
0022400253,2024-11-20,MIL,CHI,True
0022400258,2024-11-20,GSW,ATL,True
0022400259,2024-11-20,LAC,ORL,True
0022400254,2024-11-20,HOU,IND,True
0022400024,2024-11-19,DAL,NOP,True
0022400023,2024-11-19,MEM,DEN,False
0022400021,2024-11-19,BOS,CLE,True
0022400022,2024-11-19,BKN,CHA,True
0022400026,2024-11-19,LAL,UTA,True
0022400025,2024-11-19,SAS,OKC,True
0022400244,2024-11-18,DET,CHI,False
0022400249,2024-11-18,PHX,ORL,False
0022400248,2024-11-18,MIL,HOU,True
0022400247,2024-11-18,TOR,IND,True
0022400245,2024-11-18,MIA,PHI,True
0022400250,2024-11-18,SAC,ATL,False
0022400251,2024-11-18,LAC,GSW,True
0022400246,2024-11-18,NYK,WAS,True
0022400235,2024-11-17,IND,MIA,True
0022400237,2024-11-17,WAS,DET,False
0022400236,2024-11-17,CLE,CHA,True
0022400242,2024-11-17,OKC,DAL,False
0022400240,2024-11-17,NYK,BKN,True
0022400238,2024-11-17,MEM,DEN,True
0022400234,2024-11-17,MIN,PHX,True
0022400241,2024-11-17,CHI,HOU,False
0022400243,2024-11-17,LAC,UTA,True
0022400239,2024-11-17,POR,ATL,True
0022400230,2024-11-16,BOS,TOR,True
0022400229,2024-11-16,CHA,MIL,True
0022400233,2024-11-16,SAC,UTA,True
0022400232,2024-11-16,DAL,SAS,True
0022400231,2024-11-16,NOP,LAL,False
0022400017,2024-11-15,NOP,DEN,True
0022400011,2024-11-15,TOR,DET,False
0022400018,2024-11-15,OKC,PHX,True
0022400016,2024-11-15,HOU,LAC,True
0022400010,2024-11-15,ORL,PHI,True
0022400014,2024-11-15,NYK,BKN,True
0022400015,2024-11-15,SAS,LAL,False
0022400012,2024-11-15,ATL,WAS,True
0022400020,2024-11-15,SAC,MIN,False
0022400013,2024-11-15,CLE,CHI,True
0022400009,2024-11-15,IND,MIA,False
0022400019,2024-11-15,GSW,MEM,True
0022400228,2024-11-14,UTA,DAL,True
0022400226,2024-11-13,POR,MIN,True
0022400217,2024-11-13,ORL,IND,True
0022400220,2024-11-13,PHI,CLE,False
0022400219,2024-11-13,NYK,CHI,False
0022400221,2024-11-13,OKC,NOP,True
0022400227,2024-11-13,SAC,PHX,True
0022400224,2024-11-13,SAS,WAS,True
0022400222,2024-11-13,HOU,LAC,True
0022400225,2024-11-13,LAL,MEM,True
0022400223,2024-11-13,MIL,DET,True
0022400218,2024-11-13,BKN,BOS,False
0022400005,2024-11-12,MIL,TOR,True
0022400008,2024-11-12,POR,MIN,True
0022400002,2024-11-12,DET,MIA,True
0022400003,2024-11-12,ORL,CHA,True
0022400001,2024-11-12,BOS,ATL,False
0022400007,2024-11-12,GSW,DAL,True
0022400006,2024-11-12,UTA,PHX,False
0022400004,2024-11-12,PHI,NYK,False
0022400213,2024-11-11,HOU,WAS,True
0022400212,2024-11-11,CHI,CLE,False
0022400216,2024-11-11,SAS,SAC,True
0022400215,2024-11-11,OKC,LAC,True
0022400214,2024-11-11,NOP,BKN,False
0022400207,2024-11-10,OKC,GSW,False
0022400203,2024-11-10,IND,NYK,True
0022400204,2024-11-10,ORL,WAS,True
0022400206,2024-11-10,MIN,MIA,False
0022400205,2024-11-10,PHI,CHA,True
0022400201,2024-11-10,DET,HOU,False
0022400210,2024-11-10,POR,MEM,False
0022400202,2024-11-10,MIL,BOS,False
0022400211,2024-11-10,LAL,TOR,True
0022400208,2024-11-10,DEN,DAL,True
0022400209,2024-11-10,PHX,SAC,False
0022400199,2024-11-09,CLE,BKN,True
0022400197,2024-11-09,SAS,UTA,False
0022400200,2024-11-09,LAC,TOR,True
0022400198,2024-11-09,ATL,CHI,False
0022400191,2024-11-08,MEM,WAS,True
0022400187,2024-11-08,BOS,BKN,True
0022400188,2024-11-08,CLE,GSW,True
0022400184,2024-11-08,CHA,IND,True
0022400194,2024-11-08,DEN,MIA,True
0022400189,2024-11-08,NYK,MIL,True
0022400193,2024-11-08,MIN,POR,True
0022400192,2024-11-08,OKC,HOU,True
0022400196,2024-11-08,SAC,LAC,False
0022400195,2024-11-08,LAL,PHI,True
0022400185,2024-11-08,DET,ATL,True
0022400186,2024-11-08,ORL,NOP,True
0022400190,2024-11-08,DAL,PHX,False
0022400182,2024-11-07,MIL,UTA,True
0022400183,2024-11-07,SAS,POR,True
0022400181,2024-11-07,CHI,MIN,False
0022400179,2024-11-06,LAC,PHI,True
0022400171,2024-11-06,ATL,NYK,True
0022400172,2024-11-06,BOS,GSW,False
0022400173,2024-11-06,HOU,SAS,True
0022400175,2024-11-06,NOP,CLE,False
0022400169,2024-11-06,CHA,DET,True
0022400178,2024-11-06,PHX,MIA,True
0022400176,2024-11-06,DAL,CHI,True
0022400174,2024-11-06,MEM,LAL,True
0022400180,2024-11-06,SAC,TOR,True
0022400170,2024-11-06,IND,ORL,True
0022400177,2024-11-06,DEN,OKC,True
0022400168,2024-11-04,LAC,SAS,True
0022400158,2024-11-04,BKN,MEM,True
0022400159,2024-11-04,MIA,SAC,False
0022400165,2024-11-04,DAL,IND,False
0022400161,2024-11-04,HOU,NYK,True
0022400155,2024-11-04,WAS,GSW,False
0022400166,2024-11-04,DEN,TOR,True
0022400154,2024-11-04,CLE,MIL,True
0022400164,2024-11-04,NOP,POR,False
0022400167,2024-11-04,PHX,PHI,True
0022400160,2024-11-04,CHI,UTA,False
0022400157,2024-11-04,ATL,BOS,False
0022400162,2024-11-04,MIN,CHA,True
0022400156,2024-11-04,DET,LAL,True
0022400163,2024-11-04,OKC,ORL,True
0022400153,2024-11-03,DAL,ORL,True
0022400151,2024-11-03,BKN,DET,False
0022400152,2024-11-03,NOP,ATL,False
0022400146,2024-11-02,SAS,MIN,True
0022400142,2024-11-02,PHI,MEM,False
0022400144,2024-11-02,HOU,GSW,False
0022400150,2024-11-02,LAC,OKC,False
0022400143,2024-11-02,TOR,SAC,True
0022400145,2024-11-02,MIL,CLE,False
0022400141,2024-11-02,CHA,BOS,False
0022400149,2024-11-02,PHX,POR,True
0022400147,2024-11-02,WAS,MIA,True
0022400148,2024-11-02,DEN,UTA,True
0022400135,2024-11-01,ATL,SAC,False
0022400137,2024-11-01,TOR,LAL,False
0022400134,2024-11-01,DET,NYK,False
0022400132,2024-11-01,CHA,BOS,False
0022400139,2024-11-01,MIN,DEN,True
0022400140,2024-11-01,POR,OKC,False
0022400136,2024-11-01,BKN,CHI,True
0022400133,2024-11-01,CLE,ORL,True
0022400138,2024-11-01,NOP,IND,True
0022400131,2024-10-31,LAC,PHX,False
0022400130,2024-10-31,UTA,SAS,False
0022400129,2024-10-31,DAL,HOU,False
0022400128,2024-10-31,MEM,MIL,True
0022400121,2024-10-30,WAS,ATL,True
0022400127,2024-10-30,LAC,POR,False
0022400117,2024-10-30,CHA,TOR,True
0022400123,2024-10-30,CHI,ORL,True
0022400125,2024-10-30,OKC,SAS,True
0022400124,2024-10-30,MEM,BKN,False
0022400122,2024-10-30,MIA,NYK,False
0022400119,2024-10-30,IND,BOS,True
0022400118,2024-10-30,CLE,LAL,True
0022400126,2024-10-30,GSW,NOP,True
0022400120,2024-10-30,PHI,DET,False
0022400113,2024-10-29,BKN,DEN,False
0022400114,2024-10-29,MIN,DAL,False
0022400116,2024-10-29,GSW,NOP,True
0022400115,2024-10-29,UTA,SAC,False
0022400108,2024-10-28,MEM,CHI,False
0022400109,2024-10-28,SAS,HOU,False
0022400104,2024-10-28,BOS,MIL,True
0022400102,2024-10-28,ORL,IND,True
0022400103,2024-10-28,ATL,WAS,False
0022400106,2024-10-28,NYK,CLE,False
0022400105,2024-10-28,MIA,DET,True
0022400112,2024-10-28,SAC,POR,True
0022400111,2024-10-28,PHX,LAL,True
0022400110,2024-10-28,DAL,UTA,True
0022400107,2024-10-28,TOR,DEN,False
0022400098,2024-10-27,BKN,MIL,True
0022400101,2024-10-27,GSW,LAC,False
0022400099,2024-10-27,POR,NOP,True
0022400097,2024-10-27,IND,PHI,False
0022400100,2024-10-27,OKC,ATL,True
0022400094,2024-10-26,SAS,HOU,True
0022400090,2024-10-26,WAS,CLE,False
0022400096,2024-10-26,LAL,SAC,True
0022400088,2024-10-26,CHA,MIA,False
0022400093,2024-10-26,MIN,TOR,True
0022400087,2024-10-26,DEN,LAC,False
0022400091,2024-10-26,CHI,OKC,False
0022400092,2024-10-26,MEM,ORL,True
0022400089,2024-10-26,DET,BOS,False
0022400095,2024-10-26,PHX,DAL,True
0022400083,2024-10-25,MIL,CHI,False
0022400078,2024-10-25,TOR,PHI,True
0022400080,2024-10-25,CLE,DET,True
0022400082,2024-10-25,HOU,MEM,True
0022400086,2024-10-25,POR,NOP,False
0022400085,2024-10-25,LAL,PHX,True
0022400081,2024-10-25,NYK,IND,True
0022400084,2024-10-25,UTA,GSW,False
0022400079,2024-10-25,ATL,CHA,True
0022400077,2024-10-25,ORL,BKN,True
0022400076,2024-10-24,SAC,MIN,False
0022400073,2024-10-24,WAS,BOS,False
0022400075,2024-10-24,DEN,OKC,False
0022400074,2024-10-24,DAL,SAS,True
0022400070,2024-10-23,UTA,MEM,False
0022400064,2024-10-23,ATL,BKN,True
0022400066,2024-10-23,PHI,MIL,False
0022400068,2024-10-23,HOU,CHA,False
0022400067,2024-10-23,TOR,CLE,False
0022400065,2024-10-23,MIA,ORL,False
0022400069,2024-10-23,NOP,CHI,True
0022400071,2024-10-23,LAC,PHX,False
0022400063,2024-10-23,DET,IND,False
0022400072,2024-10-23,POR,GSW,False
0022400062,2024-10-22,LAL,MIN,True
0022400061,2024-10-22,BOS,NYK,True
